customer_id,total_transactions,total_spent,avg_transaction,first_purchase,last_purchase
CS5136,22,1643.0,74.68,2011-05-29,2015-02-01
CS2751,22,1571.0,71.41,2011-10-06,2015-02-03
CS3327,26,1843.0,70.88,2011-07-27,2014-08-20
CS5044,21,1477.0,70.33,2011-09-25,2014-10-29
CS5300,16,1227.0,76.69,2011-05-29,2014-11-13
CS1132,16,1074.0,67.13,2011-07-13,2015-02-17
CS3528,21,1407.0,67.0,2011-06-01,2014-11-02
CS5178,21,1387.0,66.05,2011-06-26,2015-01-28
CS4450,15,1078.0,71.87,2011-06-26,2015-01-26
CS4307,19,1220.0,64.21,2011-07-15,2015-03-07
CS1406,27,1842.0,68.22,2011-05-20,2015-03-02
CS2830,28,2070.0,73.93,2011-06-05,2014-12-08
CS4029,18,1284.0,71.33,2011-07-31,2014-12-26
CS1407,28,1916.0,68.43,2011-09-26,2015-03-03
CS4033,22,1638.0,74.45,2011-06-08,2015-01-25
CS6022,17,1234.0,72.59,2011-05-31,2015-02-22
CS4749,27,1959.0,72.56,2011-06-16,2015-02-22
CS2002,19,1419.0,74.68,2011-12-11,2015-01-23
CS2431,14,981.0,70.07,2011-08-03,2014-11-08
CS4514,17,1045.0,61.47,2011-08-23,2015-03-07
CS5073,18,1362.0,75.67,2011-06-12,2014-10-15
CS5604,14,1036.0,74.0,2011-06-16,2015-02-26
CS3478,21,1391.0,66.24,2011-07-11,2015-03-08
CS5199,14,1103.0,78.79,2011-07-13,2015-03-01
CS3935,23,1549.0,67.35,2011-05-22,2015-02-03
CS1279,21,1411.0,67.19,2011-06-09,2015-01-28
CS4606,20,1463.0,73.15,2011-07-08,2014-08-22
CS1910,16,1142.0,71.38,2012-02-21,2015-01-01
CS5697,27,1988.0,73.63,2011-06-17,2015-02-21
CS5449,22,1620.0,73.64,2011-05-23,2015-01-07
CS5562,17,1300.0,76.47,2011-06-21,2015-03-08
CS3315,26,1805.0,69.42,2011-08-26,2015-03-01
CS1116,13,857.0,65.92,2011-06-27,2014-08-25
CS2358,15,1105.0,73.67,2011-07-25,2014-07-21
CS1843,20,1432.0,71.6,2011-11-20,2015-03-14
CS3136,24,1629.0,67.88,2011-06-08,2015-01-08
CS3188,18,1188.0,66.0,2011-07-24,2014-12-17
CS1450,20,1251.0,62.55,2011-05-22,2015-02-20
CS2785,23,1702.0,74.0,2011-07-11,2015-02-07
CS1312,16,1353.0,84.56,2011-08-13,2015-02-26
CS4872,22,1475.0,67.05,2011-07-16,2015-03-14
CS4778,18,1269.0,70.5,2011-05-25,2014-11-28
CS1301,19,1250.0,65.79,2011-06-01,2015-02-19
CS4494,14,992.0,70.86,2011-06-03,2015-01-04
CS5654,25,1616.0,64.64,2011-11-29,2015-03-10
CS2675,17,1411.0,83.0,2011-08-10,2014-12-21
CS1144,18,1222.0,67.89,2011-06-05,2014-10-11
CS2698,12,671.0,55.92,2011-07-16,2015-03-10
CS5527,24,1805.0,75.21,2011-06-20,2015-02-03
CS3439,21,1320.0,62.86,2011-11-17,2015-02-02
CS5416,21,1424.0,67.81,2011-05-27,2015-01-07
CS3223,24,1699.0,70.79,2011-08-28,2014-10-09
CS1114,19,1432.0,75.37,2011-07-14,2015-02-12
CS1190,18,1324.0,73.56,2011-06-12,2015-02-04
CS3339,26,1966.0,75.62,2011-06-23,2015-03-02
CS5864,17,1432.0,84.24,2011-08-26,2015-01-29
CS3452,24,1714.0,71.42,2011-05-31,2015-03-03
CS4228,21,1315.0,62.62,2011-12-10,2015-02-13
CS1483,24,1774.0,73.92,2011-09-12,2015-01-01
CS3417,29,1954.0,67.38,2011-06-03,2015-03-10
CS4208,17,1115.0,65.59,2011-06-15,2014-12-28
CS4214,23,1631.0,70.91,2011-07-06,2015-01-07
CS3435,16,1041.0,65.06,2011-10-18,2015-02-03
CS2017,20,1286.0,64.3,2011-05-17,2014-09-28
CS5908,23,1571.0,68.3,2011-07-28,2014-11-22
CS4609,28,2043.0,72.96,2011-09-12,2015-01-11
CS1607,19,1384.0,72.84,2011-05-29,2015-01-14
CS2040,22,1347.0,61.23,2011-08-07,2015-03-15
CS2004,20,1444.0,72.2,2011-06-06,2015-02-01
CS4705,13,985.0,75.77,2011-06-22,2014-12-13
CS4367,14,1000.0,71.43,2011-06-24,2015-03-03
CS3961,20,1439.0,71.95,2011-07-11,2015-01-20
CS3022,21,1469.0,69.95,2011-06-30,2015-01-17
CS1376,25,1512.0,60.48,2011-10-01,2015-02-10
CS5729,20,1495.0,74.75,2011-07-08,2014-12-05
CS5589,26,1850.0,71.15,2011-08-07,2015-02-09
CS5062,20,1443.0,72.15,2011-10-05,2014-09-24
CS3761,24,1732.0,72.17,2011-06-05,2015-02-12
CS5890,16,1125.0,70.31,2011-07-06,2015-01-14
CS3967,16,1215.0,75.94,2011-07-06,2014-11-22
CS4441,21,1336.0,63.62,2011-09-01,2015-03-01
CS1834,13,787.0,60.54,2011-07-29,2014-01-05
CS5041,25,1763.0,70.52,2011-06-07,2015-03-06
CS2441,23,1513.0,65.78,2011-06-04,2015-02-18
CS6102,26,1685.0,64.81,2011-07-01,2015-03-12
CS2673,15,1112.0,74.13,2011-06-28,2015-03-15
CS5051,19,1232.0,64.84,2011-06-06,2015-02-15
CS1174,23,1554.0,67.57,2011-07-22,2015-02-21
CS1701,18,1190.0,66.11,2011-07-24,2014-09-19
CS2999,19,1262.0,66.42,2011-05-30,2014-10-18
CS2075,17,1135.0,66.76,2011-05-21,2015-01-11
CS3502,17,1057.0,62.18,2011-06-04,2014-11-25
CS5646,20,1272.0,63.6,2011-07-26,2015-03-04
CS5528,31,2312.0,74.58,2011-07-04,2015-02-13
CS2561,19,1237.0,65.11,2011-07-27,2015-01-27
CS3944,18,1348.0,74.89,2011-08-24,2015-01-24
CS3263,20,1415.0,70.75,2011-09-21,2015-01-15
CS4979,17,1104.0,64.94,2011-08-14,2015-01-09
CS5720,21,1593.0,75.86,2011-05-30,2015-03-01
CS5614,20,1400.0,70.0,2011-05-25,2015-02-11
CS4471,20,1429.0,71.45,2011-10-24,2014-12-20
CS5822,18,1422.0,79.0,2011-09-21,2015-02-20
CS2642,17,1180.0,69.41,2011-05-23,2014-07-27
CS3028,31,2214.0,71.42,2011-07-29,2015-03-02
CS5773,20,1262.0,63.1,2011-10-27,2014-11-11
CS1857,25,1717.0,68.68,2011-08-21,2015-03-09
CS3866,17,1200.0,70.59,2011-09-28,2015-03-15
CS3557,24,1872.0,78.0,2011-05-23,2015-03-10
CS3924,28,2075.0,74.11,2011-05-20,2015-01-20
CS5882,24,1554.0,64.75,2011-05-17,2015-02-26
CS3535,19,1281.0,67.42,2011-05-28,2014-12-19
CS4482,16,1148.0,71.75,2011-05-20,2015-02-10
CS2956,29,2050.0,70.69,2011-06-08,2015-03-10
CS4061,15,1037.0,69.13,2011-05-31,2014-12-13
CS3287,19,1297.0,68.26,2011-09-01,2015-02-21
CS5271,22,1557.0,70.77,2011-07-31,2015-01-27
CS2007,18,1331.0,73.94,2011-09-21,2015-01-22
CS1158,18,1159.0,64.39,2011-07-16,2014-12-04
CS4820,20,1408.0,70.4,2011-05-24,2015-03-10
CS2530,19,1122.0,59.05,2011-06-13,2015-03-14
CS5279,13,987.0,75.92,2011-06-02,2015-01-07
CS3625,16,1087.0,67.94,2011-09-04,2015-01-09
CS3427,16,1174.0,73.38,2011-08-10,2015-03-02
CS2400,16,1082.0,67.63,2011-07-20,2015-01-27
CS4030,26,1979.0,76.12,2011-08-22,2015-01-12
CS1642,24,1672.0,69.67,2011-08-08,2015-02-10
CS2000,21,1395.0,66.43,2011-10-13,2015-01-07
CS1146,16,1117.0,69.81,2011-12-25,2015-03-09
CS2858,23,1555.0,67.61,2011-05-28,2015-01-26
CS5744,27,1922.0,71.19,2011-07-11,2015-01-12
CS2878,23,1610.0,70.0,2011-07-20,2015-01-04
CS5243,17,1108.0,65.18,2011-08-31,2014-10-31
CS3798,19,1458.0,76.74,2011-05-22,2014-12-07
CS2314,16,982.0,61.38,2011-07-23,2015-01-21
CS4185,13,876.0,67.38,2011-12-02,2014-12-06
CS2036,26,1827.0,70.27,2011-10-09,2015-02-01
CS1764,15,1085.0,72.33,2012-05-22,2015-02-09
CS1366,22,1493.0,67.86,2011-06-01,2015-02-17
CS5939,17,1241.0,73.0,2011-06-28,2015-02-23
CS3624,23,1613.0,70.13,2011-05-17,2014-10-12
CS2059,25,1806.0,72.24,2011-06-04,2014-11-23
CS4670,30,2214.0,73.8,2011-05-16,2015-01-25
CS5797,26,1823.0,70.12,2011-07-19,2015-01-06
CS2271,23,1619.0,70.39,2011-06-08,2015-03-09
CS5518,31,2089.0,67.39,2011-08-05,2015-01-05
CS3288,21,1496.0,71.24,2011-07-02,2014-08-17
CS4290,15,1042.0,69.47,2011-09-04,2015-02-06
CS1525,17,1215.0,71.47,2011-05-21,2015-02-17
CS3505,23,1627.0,70.74,2011-07-25,2015-01-08
CS2046,13,987.0,75.92,2011-06-03,2015-03-09
CS5595,21,1463.0,69.67,2011-11-09,2015-02-22
CS5979,23,1623.0,70.57,2011-08-11,2015-03-09
CS3516,14,941.0,67.21,2011-10-12,2015-02-26
CS3144,25,1808.0,72.32,2011-07-18,2015-02-13
CS3711,24,1852.0,77.17,2011-10-04,2014-07-19
CS1937,18,1231.0,68.39,2011-06-01,2014-11-29
CS5447,14,959.0,68.5,2011-06-04,2014-09-20
CS5583,29,2017.0,69.55,2011-05-17,2015-03-10
CS1240,30,2126.0,70.87,2011-08-12,2015-03-13
CS5964,23,1539.0,66.91,2012-02-24,2015-02-17
CS4108,20,1464.0,73.2,2011-12-04,2015-02-12
CS5176,28,1905.0,68.04,2011-05-30,2014-10-23
CS1805,31,2076.0,66.97,2011-07-29,2015-02-20
CS4163,26,1921.0,73.88,2011-10-14,2014-11-09
CS5049,28,1979.0,70.68,2011-06-03,2015-03-15
CS6095,19,1216.0,64.0,2011-05-26,2015-02-21
CS3578,16,1063.0,66.44,2011-08-10,2014-11-19
CS1373,30,1967.0,65.57,2011-07-02,2014-12-21
CS4796,18,1347.0,74.83,2011-05-26,2014-10-14
CS3589,20,1388.0,69.4,2011-06-28,2015-01-04
CS4254,20,1452.0,72.6,2011-05-16,2014-11-26
CS5213,26,1846.0,71.0,2011-05-25,2015-01-09
CS2631,13,972.0,74.77,2011-08-26,2015-03-15
CS1739,17,1199.0,70.53,2011-07-08,2015-01-27
CS2835,24,1800.0,75.0,2011-09-27,2014-10-02
CS1326,27,1940.0,71.85,2011-06-04,2015-02-20
CS2377,24,1763.0,73.46,2012-02-11,2015-01-12
CS5592,21,1479.0,70.43,2012-03-23,2014-10-07
CS1449,20,1402.0,70.1,2011-07-15,2015-03-14
CS3083,17,1069.0,62.88,2011-05-30,2015-01-02
CS4452,19,1296.0,68.21,2011-07-24,2014-12-10
CS5061,22,1412.0,64.18,2011-07-03,2015-02-19
CS5972,17,1207.0,71.0,2011-10-17,2015-03-12
CS1218,24,1687.0,70.29,2011-06-17,2015-02-07
CS2933,13,900.0,69.23,2011-09-10,2014-10-07
CS4776,22,1613.0,73.32,2011-05-25,2015-03-09
CS2256,19,1337.0,70.37,2011-07-10,2015-02-09
CS1792,17,1179.0,69.35,2011-07-22,2015-01-03
CS4130,23,1725.0,75.0,2011-06-26,2015-02-22
CS4218,27,1994.0,73.85,2011-05-27,2015-02-19
CS3212,21,1689.0,80.43,2011-05-27,2014-11-17
CS2482,31,2098.0,67.68,2011-07-26,2014-11-29
CS4323,20,1377.0,68.85,2011-06-10,2014-11-21
CS4580,16,1251.0,78.19,2011-05-25,2014-07-27
CS3790,19,1410.0,74.21,2011-08-02,2015-03-16
CS5991,29,1970.0,67.93,2011-08-31,2015-03-16
CS1245,19,1321.0,69.53,2011-05-28,2015-01-03
CS2267,17,1267.0,74.53,2011-05-18,2015-01-11
CS5647,17,1246.0,73.29,2011-06-02,2015-01-22
CS2346,28,1817.0,64.89,2011-08-01,2015-02-04
CS4901,23,1491.0,64.83,2011-06-29,2015-01-03
CS3638,13,868.0,66.77,2011-06-18,2015-01-25
CS6064,22,1721.0,78.23,2011-06-18,2014-11-23
CS3365,23,1747.0,75.96,2011-06-02,2014-10-13
CS5608,16,1084.0,67.75,2011-07-20,2015-01-25
CS2240,13,973.0,74.85,2011-10-25,2014-11-22
CS4114,12,805.0,67.08,2011-08-27,2015-02-07
CS3693,16,1182.0,73.88,2011-06-25,2014-06-11
CS1975,27,1974.0,73.11,2011-06-17,2014-12-21
CS4184,26,1836.0,70.62,2011-11-05,2015-02-03
CS1271,25,1683.0,67.32,2011-07-27,2015-02-09
CS5314,14,1010.0,72.14,2011-05-18,2014-12-08
CS1885,24,1781.0,74.21,2011-10-20,2015-03-14
CS4921,12,908.0,75.67,2012-02-26,2015-03-10
CS3587,21,1466.0,69.81,2011-09-18,2014-12-06
CS4887,23,1516.0,65.91,2011-07-17,2015-02-08
CS2557,16,1193.0,74.56,2011-06-09,2015-03-11
CS4373,20,1475.0,73.75,2011-09-07,2015-02-27
CS3665,14,1040.0,74.29,2012-10-13,2014-12-28
CS2139,21,1608.0,76.57,2011-06-07,2015-02-02
CS4659,21,1422.0,67.71,2011-08-04,2015-01-30
CS2759,18,1315.0,73.06,2011-07-26,2015-01-07
CS1729,24,1567.0,65.29,2011-08-07,2015-03-03
CS4546,12,694.0,57.83,2012-02-16,2015-02-02
CS3972,27,1956.0,72.44,2011-05-26,2015-02-24
CS4364,12,726.0,60.5,2012-01-11,2015-01-27
CS2945,26,1911.0,73.5,2011-05-18,2015-03-08
CS4414,10,753.0,75.3,2011-05-31,2015-02-28
CS4608,32,2449.0,76.53,2011-07-07,2015-03-16
CS3747,20,1449.0,72.45,2011-05-20,2015-03-06
CS4139,31,2099.0,67.71,2011-06-09,2014-10-10
CS3654,19,1627.0,85.63,2011-05-26,2015-02-05
CS5205,17,1185.0,69.71,2011-09-10,2015-01-22
CS5892,18,1298.0,72.11,2011-05-21,2015-02-16
CS4045,15,945.0,63.0,2011-08-28,2015-01-15
CS2700,26,1874.0,72.08,2011-05-25,2015-02-07
CS2485,21,1517.0,72.24,2011-06-20,2015-02-13
CS2141,17,1080.0,63.53,2011-09-08,2015-03-16
CS2045,20,1460.0,73.0,2011-06-19,2015-01-09
CS2279,22,1546.0,70.27,2011-08-15,2015-02-06
CS1242,13,943.0,72.54,2012-04-06,2015-01-16
CS3468,24,1830.0,76.25,2011-07-19,2015-01-10
CS2172,20,1490.0,74.5,2011-07-29,2015-02-15
CS1963,19,1352.0,71.16,2011-09-23,2015-03-09
CS3579,24,1566.0,65.25,2011-07-12,2014-12-29
CS1922,20,1418.0,70.9,2012-01-08,2015-01-24
CS5404,20,1476.0,73.8,2011-07-21,2015-02-15
CS6031,26,1912.0,73.54,2011-06-13,2015-01-02
CS5935,18,1278.0,71.0,2011-12-18,2015-02-20
CS3096,18,1325.0,73.61,2011-12-28,2015-01-24
CS3233,16,1177.0,73.56,2011-08-22,2015-02-23
CS4097,19,1409.0,74.16,2011-11-26,2015-02-22
CS2982,22,1543.0,70.14,2011-07-22,2014-12-24
CS4222,28,2057.0,73.46,2011-07-17,2015-02-24
CS3682,19,1344.0,70.74,2011-05-27,2014-09-05
CS4132,19,1274.0,67.05,2011-11-21,2015-02-06
CS2278,14,826.0,59.0,2012-01-04,2014-08-19
CS5712,23,1639.0,71.26,2011-06-06,2015-01-22
CS2439,23,1618.0,70.35,2011-07-04,2015-02-13
CS5048,22,1464.0,66.55,2011-06-16,2015-03-14
CS1150,14,1075.0,76.79,2011-08-23,2014-12-17
CS2847,21,1493.0,71.1,2011-05-26,2014-12-10
CS2671,20,1554.0,77.7,2011-07-21,2015-02-05
CS3679,20,1326.0,66.3,2011-06-29,2014-07-17
CS2350,23,1584.0,68.87,2011-05-30,2015-02-26
CS3646,22,1494.0,67.91,2011-05-21,2015-01-06
CS3828,28,2055.0,73.39,2011-09-15,2014-12-16
CS2320,19,1379.0,72.58,2011-05-24,2015-01-24
CS2718,11,751.0,68.27,2011-10-12,2014-11-03
CS4729,16,1077.0,67.31,2011-10-16,2015-03-03
CS5113,19,1314.0,69.16,2011-10-19,2015-03-05
CS5861,15,1102.0,73.47,2011-06-05,2014-08-21
CS4668,23,1698.0,73.83,2011-07-21,2014-12-26
CS1117,17,1185.0,69.71,2011-05-20,2014-07-02
CS5530,16,1148.0,71.75,2011-06-24,2014-08-26
CS3122,23,1519.0,66.04,2011-05-19,2015-02-13
CS2021,16,1211.0,75.69,2011-05-25,2014-07-05
CS5086,21,1287.0,61.29,2011-06-29,2014-12-16
CS2204,18,1292.0,71.78,2011-06-22,2015-02-12
CS2361,30,2193.0,73.1,2011-06-24,2014-12-16
CS4503,23,1605.0,69.78,2011-06-15,2015-01-15
CS5027,22,1586.0,72.09,2011-05-23,2015-03-14
CS3093,21,1383.0,65.86,2011-08-14,2015-02-16
CS3092,21,1594.0,75.9,2011-06-06,2014-12-22
CS4318,18,1205.0,66.94,2011-09-14,2015-01-08
CS4075,21,1660.0,79.05,2011-08-17,2014-12-13
CS4232,32,2302.0,71.94,2011-06-04,2015-01-19
CS2019,19,1390.0,73.16,2011-06-07,2015-03-03
CS1748,22,1498.0,68.09,2011-11-16,2015-03-14
CS1830,17,1175.0,69.12,2011-05-22,2014-12-08
CS4610,20,1333.0,66.65,2011-05-16,2014-10-23
CS4098,27,2106.0,78.0,2011-07-17,2015-03-14
CS4888,21,1618.0,77.05,2011-05-20,2014-12-21
CS3443,16,1113.0,69.56,2011-08-01,2014-10-18
CS1215,35,2362.0,67.49,2011-09-08,2014-11-03
CS4378,18,1345.0,74.72,2011-07-14,2015-03-03
CS3795,26,1885.0,72.5,2011-05-28,2015-02-16
CS1615,20,1419.0,70.95,2011-10-25,2015-03-13
CS5542,17,1244.0,73.18,2011-08-17,2015-02-04
CS2650,15,1149.0,76.6,2011-10-24,2014-07-16
CS2364,25,1866.0,74.64,2011-09-10,2015-02-22
CS1775,13,848.0,65.23,2011-08-29,2015-01-22
CS1870,24,1472.0,61.33,2011-08-18,2015-02-01
CS5833,19,1404.0,73.89,2011-10-04,2015-02-13
CS2349,20,1421.0,71.05,2011-05-16,2015-02-19
CS1247,28,1773.0,63.32,2011-06-25,2015-02-16
CS1919,20,1256.0,62.8,2011-06-25,2014-03-18
CS5325,25,1726.0,69.04,2011-05-31,2015-02-03
CS3656,17,1237.0,72.76,2011-05-21,2014-06-12
CS4055,17,1063.0,62.53,2011-05-18,2014-10-16
CS2796,18,1279.0,71.06,2011-09-30,2015-03-14
CS1947,20,1400.0,70.0,2011-05-28,2014-12-18
CS1832,25,1796.0,71.84,2011-10-06,2014-12-03
CS1325,18,1209.0,67.17,2011-06-09,2014-08-25
CS3797,19,1273.0,67.0,2011-08-08,2015-03-12
CS3094,15,1121.0,74.73,2011-06-15,2014-06-18
CS5085,18,1313.0,72.94,2011-08-19,2014-08-18
CS2448,21,1373.0,65.38,2011-05-21,2015-02-19
CS5673,18,1220.0,67.78,2011-06-24,2015-02-26
CS1448,16,1239.0,77.44,2011-06-07,2015-02-05
CS4597,24,1520.0,63.33,2011-11-19,2015-03-14
CS2656,24,1729.0,72.04,2011-07-08,2015-01-30
CS5105,17,1248.0,73.41,2011-08-15,2014-11-02
CS2657,29,2286.0,78.83,2011-05-21,2015-02-04
CS2398,18,1338.0,74.33,2011-06-25,2015-01-03
CS2601,25,1840.0,73.6,2011-07-03,2015-02-25
CS3626,23,1521.0,66.13,2011-07-04,2015-01-01
CS1650,24,1832.0,76.33,2011-06-01,2014-11-23
CS2201,18,1248.0,69.33,2011-05-25,2015-03-05
CS2083,26,1632.0,62.77,2011-05-23,2015-02-22
CS3540,23,1646.0,71.57,2011-07-26,2015-03-04
CS4034,23,1631.0,70.91,2011-08-08,2015-02-12
CS2443,19,1246.0,65.58,2011-12-03,2015-03-06
CS1191,21,1522.0,72.48,2011-06-04,2015-01-09
CS1382,25,1845.0,73.8,2011-08-30,2015-03-12
CS5235,17,1128.0,66.35,2011-07-11,2015-01-23
CS4377,14,818.0,58.43,2011-07-28,2014-12-06
CS4370,15,1023.0,68.2,2012-04-20,2015-03-15
CS3255,19,1197.0,63.0,2011-05-24,2014-12-31
CS4241,18,1118.0,62.11,2011-06-20,2015-03-10
CS5459,16,1246.0,77.88,2011-06-13,2014-08-08
CS3075,19,1261.0,66.37,2011-10-30,2015-03-13
CS2348,25,1598.0,63.92,2011-06-26,2014-10-25
CS5409,19,1371.0,72.16,2011-06-03,2015-02-03
CS5498,29,2129.0,73.41,2011-11-07,2015-01-20
CS3862,22,1571.0,71.41,2011-06-10,2015-01-30
CS2484,17,1142.0,67.18,2011-06-05,2014-11-29
CS1714,16,1248.0,78.0,2011-09-23,2015-03-16
CS2081,25,1749.0,69.96,2011-10-10,2015-02-27
CS3744,22,1654.0,75.18,2011-05-28,2015-03-12
CS5007,24,1518.0,63.25,2011-10-14,2015-02-10
CS3735,25,1776.0,71.04,2011-06-08,2014-08-01
CS4669,21,1432.0,68.19,2011-05-20,2014-12-04
CS4104,21,1439.0,68.52,2011-06-12,2015-01-07
CS1809,21,1500.0,71.43,2011-05-29,2015-02-16
CS4902,18,1383.0,76.83,2011-06-08,2015-02-17
CS5261,18,1198.0,66.56,2011-07-19,2015-02-22
CS2593,14,1199.0,85.64,2011-06-02,2015-02-28
CS5517,16,1160.0,72.5,2011-06-16,2015-03-11
CS5077,21,1444.0,68.76,2011-05-20,2015-03-07
CS2282,21,1452.0,69.14,2011-08-06,2015-01-09
CS3268,22,1685.0,76.59,2011-07-01,2014-10-20
CS1726,23,1529.0,66.48,2011-06-14,2015-02-17
CS5817,23,1764.0,76.7,2011-07-26,2014-12-14
CS4366,16,1092.0,68.25,2011-08-24,2014-09-09
CS1422,15,1211.0,80.73,2011-11-24,2015-03-11
CS5745,18,1275.0,70.83,2011-06-24,2015-01-04
CS3985,20,1317.0,65.85,2011-05-16,2015-01-28
CS1339,23,1680.0,73.04,2011-05-19,2015-01-16
CS1658,20,1389.0,69.45,2011-06-04,2015-02-15
CS5036,20,1292.0,64.6,2011-06-08,2014-10-04
CS2324,13,898.0,69.08,2011-06-23,2015-02-15
CS3627,19,1259.0,66.26,2011-11-15,2014-11-30
CS5075,18,1180.0,65.56,2011-08-27,2015-02-24
CS5052,24,1486.0,61.92,2011-09-29,2015-01-07
CS3195,27,1743.0,64.56,2011-05-21,2015-03-01
CS2195,24,1758.0,73.25,2011-06-02,2015-03-03
CS4356,31,2127.0,68.61,2011-05-24,2015-02-03
CS2740,14,1048.0,74.86,2011-09-06,2014-08-31
CS1379,15,1134.0,75.6,2011-05-29,2014-10-31
CS5818,21,1438.0,68.48,2011-10-17,2014-11-09
CS1664,25,1954.0,78.16,2011-08-21,2015-03-03
CS3413,13,936.0,72.0,2011-06-29,2015-03-10
CS1272,19,1279.0,67.32,2011-06-06,2015-02-27
CS4631,30,2157.0,71.9,2011-06-15,2015-02-27
CS4273,20,1463.0,73.15,2011-06-25,2014-08-25
CS3503,17,1143.0,67.24,2011-07-08,2015-02-10
CS2025,17,1252.0,73.65,2011-08-12,2014-12-25
CS4570,25,1736.0,69.44,2011-06-06,2014-11-24
CS3241,17,1257.0,73.94,2011-05-28,2014-11-28
CS3563,21,1486.0,70.76,2011-08-07,2015-03-01
CS3979,26,1924.0,74.0,2011-06-24,2014-11-28
CS5079,23,1469.0,63.87,2011-06-22,2015-01-20
CS5907,27,1733.0,64.19,2011-05-20,2015-01-13
CS1529,25,1823.0,72.92,2011-06-25,2015-03-07
CS1840,19,1183.0,62.26,2011-05-26,2015-02-04
CS5695,24,1611.0,67.13,2011-06-02,2015-02-17
CS3208,15,1123.0,74.87,2011-07-26,2014-08-16
CS2093,20,1298.0,64.9,2011-07-05,2015-01-28
CS4814,19,1435.0,75.53,2011-07-29,2014-09-28
CS3483,29,1977.0,68.17,2011-05-17,2014-11-20
CS3648,17,1054.0,62.0,2011-10-16,2015-03-13
CS2405,12,834.0,69.5,2011-07-11,2015-01-07
CS3949,14,958.0,68.43,2011-08-29,2015-03-02
CS2323,22,1661.0,75.5,2011-09-30,2015-02-12
CS3131,28,2060.0,73.57,2011-06-08,2015-03-10
CS4257,21,1571.0,74.81,2011-05-31,2015-03-08
CS5511,19,1307.0,68.79,2011-10-24,2015-01-08
CS3613,18,1397.0,77.61,2011-06-03,2014-12-14
CS3139,23,1673.0,72.74,2011-10-09,2015-03-03
CS1207,18,1310.0,72.78,2011-11-28,2015-02-05
CS2178,26,1854.0,71.31,2011-08-15,2015-03-11
CS2196,14,1156.0,82.57,2011-08-25,2015-01-11
CS4011,24,1671.0,69.63,2011-05-25,2015-02-14
CS5920,20,1400.0,70.0,2011-05-18,2014-08-21
CS1353,19,1408.0,74.11,2011-10-15,2014-08-23
CS4753,19,1209.0,63.63,2011-07-30,2014-11-09
CS3852,20,1190.0,59.5,2011-05-17,2015-02-26
CS1226,18,1213.0,67.39,2011-06-12,2015-01-21
CS1945,21,1527.0,72.71,2011-11-25,2015-01-25
CS2454,23,1643.0,71.43,2011-07-25,2015-02-03
CS5853,22,1488.0,67.64,2011-05-18,2014-11-28
CS4794,23,1685.0,73.26,2011-06-06,2015-02-15
CS1724,18,1223.0,67.94,2011-07-25,2015-02-15
CS3036,23,1587.0,69.0,2011-06-09,2015-02-16
CS4677,19,1276.0,67.16,2011-05-28,2015-02-02
CS5576,25,1720.0,68.8,2011-09-29,2014-12-17
CS5842,13,971.0,74.69,2011-07-09,2014-11-25
CS3201,26,2014.0,77.46,2011-05-19,2014-12-16
CS1121,26,1524.0,58.62,2011-05-30,2015-02-03
CS3044,22,1576.0,71.64,2011-06-09,2015-03-12
CS2821,27,1864.0,69.04,2011-05-18,2015-02-26
CS5737,20,1384.0,69.2,2011-06-20,2015-02-05
CS3987,19,1367.0,71.95,2011-08-28,2015-02-11
CS1141,25,1778.0,71.12,2011-08-12,2015-01-22
CS4238,17,1270.0,74.71,2011-07-07,2015-01-20
CS2614,18,1180.0,65.56,2011-05-17,2015-02-07
CS4189,24,1616.0,67.33,2011-06-08,2015-02-23
CS3399,17,1206.0,70.94,2011-08-01,2014-07-20
CS4279,27,2063.0,76.41,2011-06-23,2015-01-23
CS2440,11,809.0,73.55,2011-09-13,2014-10-16
CS3246,15,1012.0,67.47,2011-08-10,2015-02-25
CS5456,18,1267.0,70.39,2011-05-22,2015-02-24
CS2883,21,1658.0,78.95,2011-09-11,2014-09-15
CS5749,22,1752.0,79.64,2011-06-19,2014-11-15
CS4740,18,1141.0,63.39,2011-09-02,2015-01-28
CS3269,13,882.0,67.85,2011-06-09,2014-11-01
CS6027,23,1723.0,74.91,2011-05-27,2015-03-13
CS2058,26,1776.0,68.31,2011-07-28,2015-03-05
CS1603,19,1374.0,72.32,2011-07-15,2014-11-11
CS1204,17,1023.0,60.18,2011-07-28,2015-01-28
CS1801,15,994.0,66.27,2011-09-15,2014-11-24
CS1763,24,1689.0,70.38,2011-05-25,2015-02-16
CS2959,16,1124.0,70.25,2011-05-25,2015-03-02
CS1199,20,1344.0,67.2,2011-06-28,2014-11-12
CS3361,17,1225.0,72.06,2011-07-20,2014-10-17
CS1490,25,1788.0,71.52,2011-06-06,2015-02-21
CS3704,17,1188.0,69.88,2011-06-13,2014-08-08
CS1137,20,1380.0,69.0,2011-05-25,2015-01-20
CS2161,18,1182.0,65.67,2011-11-03,2015-02-17
CS2497,17,1069.0,62.88,2011-08-07,2014-05-25
CS4106,20,1355.0,67.75,2011-06-20,2014-09-30
CS5270,22,1600.0,72.73,2011-05-28,2015-02-26
CS5655,21,1583.0,75.38,2011-06-03,2014-09-18
CS1600,20,1331.0,66.55,2011-06-14,2015-02-25
CS4950,12,863.0,71.92,2011-05-24,2015-02-17
